Date,USPHCI,Boston,New York,Philadelphia,Cleveland,Richmond,Atlanta,Chicago,St. Louis,Minneapolis,Kansas City,Dallas,San Francisco,USPHCI_change
2013-09-01,108.15,0.1910957446808511,0.1147545454545454,0.2047232876712328,0.1273767857142857,0.1717180722891565,0.1385540983606557,0.1765203389830508,0.3059755555555554,0.1771641791044775,0.1406014925373135,0.2304093333333333,0.1490285714285714,0
2013-10-01,108.4,0.1591289855072463,0.1577089285714286,0.2523973333333333,0.1108971153846153,0.1926202127659575,0.2282199999999999,0.1087444444444444,0.2841219512195123,0.167923611111111,0.1894205882352941,0.1809781609195402,0.1199366666666666,0
2013-12-01,109.07,0.1772974358974358,0.130774074074074,0.2263987012987012,0.1361711538461537,0.1676099009900989,0.2937571428571429,0.1625968253968254,0.2928130434782607,0.1935611940298507,0.2072409836065573,0.1780755319148936,0.1638590163934426,0
2014-01-01,109.35,0.1560089552238806,0.1442188679245283,0.2893746478873238,0.1260117117117117,0.1716818181818181,0.2680953125,0.2111483870967741,0.1985707317073171,0.2127532258064516,0.0946666666666666,0.2613609195402298,0.1838,0
2014-03-01,109.85,0.1312973333333333,0.1164705882352941,0.0956478873239436,0.0718288461538461,0.1993553191489362,0.1556296874999999,0.0957720588235294,0.168335294117647,0.1749984615384615,0.2612533333333334,0.1637297872340425,0.1249999999999999,0
2014-05-01,110.59,0.1747791666666666,0.0820528301886792,0.2107706666666668,0.0733257731958763,0.122281111111111,0.2115676470588234,0.1615016666666667,0.137175,0.1690656249999999,0.2741621212121212,0.1933072289156626,0.1762833333333333,0
2014-06-01,111.03,0.2093629629629629,0.127512,0.1463729411764705,0.1677810526315789,0.1945918367346938,0.3055875,0.1738615384615384,0.28206875,0.1198353846153846,0.3258698412698412,0.1805744444444444,0.1886474576271186,0
2014-07-01,111.27,0.183925,0.2098415094339621,0.234867469879518,0.1278447619047619,0.1750475247524751,0.2425385714285714,0.2024149999999999,0.2780183673469387,0.16184375,0.2452650793650792,0.2152023809523809,0.143565625,0
2014-09-01,111.99,0.2318022988505746,0.2357938775510204,0.2909895348837208,0.1401663265306122,0.1685070707070706,0.1745514705882352,0.1526265625,0.2330557692307692,0.1811560606060605,0.2344274193548386,0.2561999999999999,0.1466114754098361,0
2014-10-01,112.37,0.2576,0.1663254901960784,0.26719012345679,0.1506427083333334,0.1615673913043478,0.2357499999999999,0.2028451612903224,0.227941304347826,0.1236078125,0.2495249999999998,0.2402848101265823,0.215055737704918,0
2014-12-01,113.06,0.2166051282051281,0.1488411764705882,0.2675785714285714,0.1861587628865979,0.1965828282828282,0.2381099999999999,0.1488393442622951,0.1783571428571428,0.1855682539682538,0.2079539682539682,0.247925,0.1967711864406779,0
2015-01-01,113.29,0.2320943661971831,0.2078078431372549,0.2130928571428571,0.1487863157894737,0.2272297872340424,0.299031818181818,0.1577425925925926,0.17241875,0.1567358208955223,0.1522531249999999,0.1381547619047619,0.150445588235294,0
2015-03-01,113.97,0.1857217948717949,0.2171489795918368,0.2953266666666667,0.088277,0.12490206185567,0.2136833333333333,0.1246650793650794,0.2139936170212766,0.1047630769230769,0.2355954545454544,0.1470421686746988,0.1884707692307691,0
2015-05-01,114.54,0.1870199999999999,0.0468021276595744,0.2309513513513513,0.0351940594059406,0.1339816326530611,0.2083369863013698,0.1922779661016949,0.0858849056603773,0.1306078124999999,0.1840068965517241,0.1193628205128204,0.1327126984126984,0
2015-06-01,114.95,0.1773311688311688,0.0547274509803921,0.2558940298507463,0.1337323809523809,0.2091989247311828,0.2544761904761904,0.1777338709677418,0.208904,0.1771093749999999,0.2188620689655171,0.1713313953488372,0.1241381818181818,0
2015-07-01,115.28,0.2211814285714285,0.1452679245283019,0.1991563636363635,0.1238424528301886,0.2008656249999999,0.2498805970149252,0.1023418181818181,0.238686,0.2138304347826086,0.1809887096774193,0.1294298850574712,0.2179090909090908,0
2015-09-01,115.87,0.1913263157894735,0.112888679245283,0.2367166666666666,0.1164948453608247,0.2099855670103092,0.2299249999999999,0.1207842105263158,0.1861413793103449,0.1983923076923077,0.1795169491525423,0.0836105263157894,0.1109035714285714,0
2015-10-01,116.18,0.2004666666666666,0.1441489795918367,0.265253846153846,0.1270202247191011,0.1248184782608695,0.2106309090909091,0.1553,0.1653785714285714,0.0970465517241379,0.1151941176470588,0.0404184210526315,0.0699272727272727,0
2015-12-01,116.79,0.2061022222222221,0.0955938775510204,0.2552414285714285,0.0772682692307692,0.1178659793814433,0.190527868852459,0.108622033898305,0.1375725490196079,0.0720757142857142,0.1666283333333333,0.0869283950617284,0.1847345454545454,0
